Model	Run	General	Family
grambank	0	84.71177944862156	71.56584600695628
grambank	1	80.95238095238095	66.7707996608063
grambank	2	80.70175438596492	64.47251907684377
grambank	3	79.4486215538847	71.05208922655846
grambank	4	80.70175438596492	61.9640670497448
grambank	5	79.9498746867168	62.82862953521982
grambank	6	81.203007518797	61.336781906797995
grambank	7	81.95488721804512	68.13863818621311
grambank	8	80.70175438596492	69.1509174290055
grambank	9	82.20551378446115	69.48989318597162
grambank	10	80.70175438596492	67.71678888393771
grambank	11	84.21052631578948	70.60205059818063
grambank	12	84.21052631578948	68.66011869370034
grambank	13	78.19548872180451	60.06040183888394
grambank	14	80.20050125313283	66.24382507223339
grambank	15	78.94736842105263	59.30462314731731
grambank	16	80.20050125313283	63.354951113012774
grambank	17	83.95989974937343	66.86721303000373
grambank	18	81.70426065162907	61.911088432640156
grambank	19	84.46115288220551	63.94424586594949
grambank	20	80.70175438596492	58.53573480271615
grambank	21	77.69423558897243	66.14316309221829
grambank	22	81.203007518797	62.46102643122883
grambank	23	83.45864661654136	69.45757088631558
grambank	24	80.45112781954887	65.61488475904032
grambank	25	81.70426065162907	65.01524894787889
grambank	26	84.46115288220551	72.8502701325001
grambank	27	79.9498746867168	57.60817175234868
grambank	28	78.94736842105263	64.75471408178959
grambank	29	81.203007518797	66.69779907476814
grambank	30	80.95238095238095	65.21005130949082
grambank	31	81.70426065162907	66.71859976905975
grambank	32	80.70175438596492	60.009604246773456
grambank	33	79.19799498746868	68.31284717579706
grambank	34	78.44611528822055	60.96143317931336
grambank	35	81.70426065162907	67.75601036625133
grambank	36	81.95488721804512	67.72654790337495
grambank	37	79.4486215538847	60.9673232499767
grambank	38	84.46115288220551	71.00953939057717
grambank	39	80.45112781954887	64.99067770875807
grambank	40	80.20050125313283	62.53167001929192
grambank	41	82.70676691729324	67.76595740081507
grambank	42	81.70426065162907	62.903900368418306
grambank	43	82.20551378446115	73.50628968032402
grambank	44	76.94235588972431	67.75439438747078
grambank	45	77.69423558897243	65.0549634009829
grambank	46	85.21303258145363	70.43480917478243
grambank	47	81.95488721804512	70.01098232639853
grambank	48	79.4486215538847	62.83335149467872
grambank	49	78.19548872180451	59.026846009223966
grambank	50	81.70426065162907	63.40831525804752
grambank	51	78.69674185463658	63.03225449986554
grambank	52	80.20050125313283	62.13947675301984
grambank	53	82.70676691729324	67.11204388608478
grambank	54	84.71177944862156	70.39495076784571
grambank	55	78.94736842105263	64.84992183015153
grambank	56	80.45112781954887	67.66957793399334
grambank	57	80.20050125313283	66.70829727871998
grambank	58	80.45112781954887	60.29200558792322
grambank	59	82.20551378446115	64.79479575383563
grambank	60	78.94736842105263	58.95013912826146
grambank	61	81.70426065162907	72.57282015983849
grambank	62	83.20802005012531	65.61521844854066
grambank	63	83.20802005012531	72.591011042098
grambank	64	78.19548872180451	64.08009816408025
grambank	65	82.45614035087719	66.79727922880053
grambank	66	85.21303258145363	74.69829288484691
grambank	67	81.203007518797	61.91848411653363
grambank	68	81.45363408521304	64.97539163813674
grambank	69	82.20551378446115	67.24152871851082
grambank	70	82.70676691729324	75.60595750575705
grambank	71	81.203007518797	67.41319121227174
grambank	72	79.9498746867168	70.79303774647904
grambank	73	78.44611528822055	63.6064281384331
grambank	74	81.45363408521304	69.05548343521374
grambank	75	82.45614035087719	67.93534478218572
grambank	76	82.70676691729324	69.55081515135407
grambank	77	81.203007518797	70.78593988004779
grambank	78	80.70175438596492	73.11186051893701
grambank	79	82.70676691729324	73.18735354486903
grambank	80	81.45363408521304	65.95655535802844
grambank	81	80.70175438596492	66.6202587651982
grambank	82	81.203007518797	66.75809487260352
grambank	83	81.70426065162907	59.60275627244591
grambank	84	80.70175438596492	68.27489496000373
grambank	85	78.94736842105263	71.96344306474847
grambank	86	83.20802005012531	68.41728915370935
grambank	87	84.9624060150376	61.99917879677942
grambank	88	80.70175438596492	64.87666092526867
grambank	89	81.45363408521304	65.59362832789645
grambank	90	83.45864661654136	67.87743152816682
grambank	91	80.20050125313283	64.23407214670964
grambank	92	80.70175438596492	68.09465940448848
grambank	93	80.70175438596492	67.06884396537718
grambank	94	82.95739348370927	66.59773493873695
grambank	95	81.70426065162907	68.53534896158074
grambank	96	82.70676691729324	73.80117282244942
grambank	97	80.20050125313283	63.64261649586767
grambank	98	80.45112781954887	66.48239134363423
grambank	99	78.19548872180451	66.33771790163134
