Model	Run	General	Family
combined	0	95.08196721311475	92.10317460317461
combined	1	97.54098360655738	94.73684210526316
combined	2	100.0	100.0
combined	3	95.90163934426229	91.9047619047619
combined	4	97.54098360655738	93.65079365079364
combined	5	95.08196721311475	90.35087719298245
combined	6	96.72131147540983	90.41666666666667
combined	7	96.72131147540983	92.45614035087719
combined	8	100.0	100.0
combined	9	97.54098360655738	88.88888888888889
combined	10	96.72131147540983	91.35338345864662
combined	11	97.54098360655738	92.91666666666667
combined	12	95.08196721311475	87.71929824561404
combined	13	98.36065573770492	92.85714285714286
combined	14	97.54098360655738	96.06481481481481
combined	15	97.54098360655738	96.14035087719299
combined	16	95.90163934426229	93.42105263157895
combined	17	95.90163934426229	85.92592592592592
combined	18	99.18032786885246	95.0
combined	19	97.54098360655738	94.16666666666667
combined	20	96.72131147540983	88.0952380952381
combined	21	95.08196721311475	87.71929824561404
combined	22	98.36065573770492	94.44444444444444
combined	23	98.36065573770492	98.46491228070175
combined	24	96.72131147540983	86.11111111111111
combined	25	95.90163934426229	86.84210526315789
combined	26	97.54098360655738	92.63157894736842
combined	27	96.72131147540983	93.65079365079364
combined	28	98.36065573770492	92.10526315789474
combined	29	97.54098360655738	92.98245614035088
combined	30	98.36065573770492	94.44444444444444
combined	31	98.36065573770492	93.33333333333333
combined	32	95.08196721311475	94.18650793650794
combined	33	95.08196721311475	85.36538461538461
combined	34	96.72131147540983	89.94708994708995
combined	35	97.54098360655738	87.25490196078431
combined	36	96.72131147540983	94.28571428571429
combined	37	97.54098360655738	92.10526315789474
combined	38	99.18032786885246	98.21428571428571
combined	39	97.54098360655738	90.83333333333333
combined	40	100.0	100.0
combined	41	94.26229508196721	84.03508771929825
combined	42	95.90163934426229	90.0
combined	43	96.72131147540983	88.88888888888889
combined	44	95.90163934426229	90.47619047619048
combined	45	98.36065573770492	96.52777777777777
combined	46	98.36065573770492	93.75
combined	47	97.54098360655738	91.9298245614035
combined	48	99.18032786885246	94.11764705882354
combined	49	97.54098360655738	94.28571428571429
combined	50	98.36065573770492	95.83333333333333
combined	51	98.36065573770492	96.49122807017544
combined	52	97.54098360655738	97.65432098765432
combined	53	100.0	100.0
combined	54	97.54098360655738	92.0
combined	55	98.36065573770492	97.6608187134503
combined	56	95.90163934426229	91.48148148148148
combined	57	98.36065573770492	93.65079365079364
combined	58	98.36065573770492	94.11764705882354
combined	59	98.36065573770492	88.88888888888889
combined	60	96.72131147540983	88.37535014005603
combined	61	95.90163934426229	92.76315789473684
combined	62	99.18032786885246	99.10714285714286
combined	63	97.54098360655738	90.74074074074073
combined	64	98.36065573770492	96.86274509803921
combined	65	99.18032786885246	99.0
combined	66	96.72131147540983	94.44444444444444
combined	67	95.90163934426229	92.5
combined	68	100.0	100.0
combined	69	93.44262295081967	83.89724310776943
combined	70	98.36065573770492	95.83333333333333
combined	71	100.0	100.0
combined	72	97.54098360655738	95.58823529411765
combined	73	97.54098360655738	93.85964912280701
combined	74	96.72131147540983	93.42105263157895
combined	75	98.36065573770492	95.83333333333333
combined	76	97.54098360655738	94.11764705882354
combined	77	100.0	100.0
combined	78	95.90163934426229	85.41666666666667
combined	79	97.54098360655738	90.05681818181819
combined	80	95.08196721311475	91.42156862745098
combined	81	98.36065573770492	96.78571428571429
combined	82	96.72131147540983	92.32804232804233
combined	83	96.72131147540983	91.2280701754386
combined	84	98.36065573770492	96.32352941176471
combined	85	99.18032786885246	99.34210526315789
combined	86	99.18032786885246	94.11764705882354
combined	87	98.36065573770492	93.33333333333333
combined	88	100.0	100.0
combined	89	98.36065573770492	92.10526315789474
combined	90	98.36065573770492	92.6470588235294
combined	91	99.18032786885246	98.88888888888889
combined	92	95.08196721311475	88.19444444444444
combined	93	97.54098360655738	94.86522911051213
combined	94	99.18032786885246	98.82352941176471
combined	95	97.54098360655738	92.10526315789474
combined	96	96.72131147540983	90.74074074074075
combined	97	95.90163934426229	94.21052631578948
combined	98	98.36065573770492	95.88235294117646
combined	99	96.72131147540983	90.8641975308642
