1	Sino-Tibetan	89	18	100
1	Austronesian	319	64	100
1	Mande	7	2	50.0
1	Atlantic-Congo	144	29	96.55
1	Pano-Tacanan	11	3	100
1	Pama-Nyungan	58	12	100
1	Arawakan	32	7	71.43
1	Tupian	18	4	100
1	Hmong-Mien	9	2	100
1	Indo-European	49	10	100
1	Afro-Asiatic	43	9	100
1	Tucanoan	10	2	100
1	Chocoan	5	1	100
1	Chibchan	16	4	75.0
1	Quechuan	6	2	100
1	Cariban	11	3	100
1	Uto-Aztecan	29	6	100
1	Nuclear-Macro-Je	7	2	0
1	Nyulnyulan	5	1	100
1	Nakh-Daghestanian	20	4	100
1	Turkic	14	3	100
1	Uralic	19	4	75.0
1	Salishan	7	2	50.0
1	Tai-Kadai	5	1	100
1	Austroasiatic	55	11	63.64
1	Koiarian	6	2	100
1	Nuclear Trans New Guinea	40	8	62.5
1	Mongolic-Khitan	5	1	100
1	Dravidian	13	3	100
1	Tungusic	8	2	100
1	Unclassified	167	34	14.71
2	Sino-Tibetan	89	18	100
2	Austronesian	319	64	100
2	Mande	7	2	0
2	Atlantic-Congo	144	29	93.1
2	Pano-Tacanan	11	3	100
2	Pama-Nyungan	58	12	100
2	Arawakan	32	7	85.71
2	Tupian	18	4	100
2	Hmong-Mien	9	2	100
2	Indo-European	49	10	100
2	Afro-Asiatic	43	9	100
2	Tucanoan	10	2	100
2	Chocoan	5	1	100
2	Chibchan	16	4	75.0
2	Quechuan	6	2	100
2	Cariban	11	3	100
2	Uto-Aztecan	29	6	100
2	Nuclear-Macro-Je	7	2	0
2	Nyulnyulan	5	1	100
2	Nakh-Daghestanian	20	4	100
2	Turkic	14	3	100
2	Uralic	19	4	100
2	Salishan	7	2	100
2	Tai-Kadai	5	1	0
2	Austroasiatic	55	11	90.91
2	Koiarian	6	2	100
2	Nuclear Trans New Guinea	40	8	100
2	Mongolic-Khitan	5	1	100
2	Dravidian	13	3	100
2	Tungusic	8	2	100
2	Unclassified	167	34	14.71
3	Sino-Tibetan	89	18	100
3	Austronesian	319	64	100
3	Mande	7	2	100
3	Atlantic-Congo	144	29	93.1
3	Pano-Tacanan	11	3	100
3	Pama-Nyungan	58	12	100
3	Arawakan	32	7	100
3	Tupian	18	4	100
3	Hmong-Mien	9	2	100
3	Indo-European	49	10	100
3	Afro-Asiatic	43	9	100
3	Tucanoan	10	2	100
3	Chocoan	5	1	100
3	Chibchan	16	4	100
3	Quechuan	6	2	100
3	Cariban	11	3	100
3	Uto-Aztecan	29	6	100
3	Nuclear-Macro-Je	7	2	0
3	Nyulnyulan	5	1	100
3	Nakh-Daghestanian	20	4	100
3	Turkic	14	3	100
3	Uralic	19	4	100
3	Salishan	7	2	100
3	Tai-Kadai	5	1	100
3	Austroasiatic	55	11	100
3	Koiarian	6	2	100
3	Nuclear Trans New Guinea	40	8	75.0
3	Mongolic-Khitan	5	1	100
3	Dravidian	13	3	100
3	Tungusic	8	2	100
3	Unclassified	167	34	23.53
4	Sino-Tibetan	89	18	100
4	Austronesian	319	64	100
4	Mande	7	2	100
4	Atlantic-Congo	144	29	86.21
4	Pano-Tacanan	11	3	100
4	Pama-Nyungan	58	12	91.67
4	Arawakan	32	7	85.71
4	Tupian	18	4	100
4	Hmong-Mien	9	2	100
4	Indo-European	49	10	100
4	Afro-Asiatic	43	9	100
4	Tucanoan	10	2	100
4	Chocoan	5	1	100
4	Chibchan	16	4	75.0
4	Quechuan	6	2	100
4	Cariban	11	3	100
4	Uto-Aztecan	29	6	100
4	Nuclear-Macro-Je	7	2	0
4	Nyulnyulan	5	1	100
4	Nakh-Daghestanian	20	4	100
4	Turkic	14	3	100
4	Uralic	19	4	75.0
4	Salishan	7	2	50.0
4	Tai-Kadai	5	1	0
4	Austroasiatic	55	11	90.91
4	Koiarian	6	2	100
4	Nuclear Trans New Guinea	40	8	87.5
4	Mongolic-Khitan	5	1	100
4	Dravidian	13	3	100
4	Tungusic	8	2	100
4	Unclassified	167	34	11.76
5	Sino-Tibetan	89	18	100
5	Austronesian	319	64	100
5	Mande	7	2	100
5	Atlantic-Congo	144	29	96.55
5	Pano-Tacanan	11	3	100
5	Pama-Nyungan	58	12	100
5	Arawakan	32	7	85.71
5	Tupian	18	4	100
5	Hmong-Mien	9	2	100
5	Indo-European	49	10	100
5	Afro-Asiatic	43	9	100
5	Tucanoan	10	2	100
5	Chocoan	5	1	100
5	Chibchan	16	4	100
5	Quechuan	6	2	100
5	Cariban	11	3	100
5	Uto-Aztecan	29	6	100
5	Nuclear-Macro-Je	7	2	0
5	Nyulnyulan	5	1	100
5	Nakh-Daghestanian	20	4	100
5	Turkic	14	3	100
5	Uralic	19	4	100
5	Salishan	7	2	100
5	Tai-Kadai	5	1	100
5	Austroasiatic	55	11	81.82
5	Koiarian	6	2	100
5	Nuclear Trans New Guinea	40	8	50.0
5	Mongolic-Khitan	5	1	100
5	Dravidian	13	3	100
5	Tungusic	8	2	100
5	Unclassified	167	34	14.71
6	Sino-Tibetan	89	18	100
6	Austronesian	319	64	100
6	Mande	7	2	0
6	Atlantic-Congo	144	29	93.1
6	Pano-Tacanan	11	3	100
6	Pama-Nyungan	58	12	100
6	Arawakan	32	7	85.71
6	Tupian	18	4	100
6	Hmong-Mien	9	2	100
6	Indo-European	49	10	100
6	Afro-Asiatic	43	9	100
6	Tucanoan	10	2	100
6	Chocoan	5	1	100
6	Chibchan	16	4	100
6	Quechuan	6	2	100
6	Cariban	11	3	100
6	Uto-Aztecan	29	6	100
6	Nuclear-Macro-Je	7	2	0
6	Nyulnyulan	5	1	100
6	Nakh-Daghestanian	20	4	100
6	Turkic	14	3	100
6	Uralic	19	4	100
6	Salishan	7	2	100
6	Tai-Kadai	5	1	100
6	Austroasiatic	55	11	90.91
6	Koiarian	6	2	100
6	Nuclear Trans New Guinea	40	8	62.5
6	Mongolic-Khitan	5	1	100
6	Dravidian	13	3	100
6	Tungusic	8	2	100
6	Unclassified	167	34	20.59
7	Sino-Tibetan	89	18	100
7	Austronesian	319	64	100
7	Mande	7	2	50.0
7	Atlantic-Congo	144	29	89.66
7	Pano-Tacanan	11	3	100
7	Pama-Nyungan	58	12	91.67
7	Arawakan	32	7	85.71
7	Tupian	18	4	100
7	Hmong-Mien	9	2	100
7	Indo-European	49	10	100
7	Afro-Asiatic	43	9	100
7	Tucanoan	10	2	100
7	Chocoan	5	1	100
7	Chibchan	16	4	75.0
7	Quechuan	6	2	100
7	Cariban	11	3	100
7	Uto-Aztecan	29	6	100
7	Nuclear-Macro-Je	7	2	0
7	Nyulnyulan	5	1	100
7	Nakh-Daghestanian	20	4	100
7	Turkic	14	3	100
7	Uralic	19	4	100
7	Salishan	7	2	100
7	Tai-Kadai	5	1	100
7	Austroasiatic	55	11	81.82
7	Koiarian	6	2	100
7	Nuclear Trans New Guinea	40	8	75.0
7	Mongolic-Khitan	5	1	100
7	Dravidian	13	3	100
7	Tungusic	8	2	100
7	Unclassified	167	34	29.41
8	Sino-Tibetan	89	18	100
8	Austronesian	319	64	100
8	Mande	7	2	100
8	Atlantic-Congo	144	29	89.66
8	Pano-Tacanan	11	3	100
8	Pama-Nyungan	58	12	100
8	Arawakan	32	7	85.71
8	Tupian	18	4	75.0
8	Hmong-Mien	9	2	100
8	Indo-European	49	10	100
8	Afro-Asiatic	43	9	77.78
8	Tucanoan	10	2	100
8	Chocoan	5	1	100
8	Chibchan	16	4	75.0
8	Quechuan	6	2	100
8	Cariban	11	3	100
8	Uto-Aztecan	29	6	100
8	Nuclear-Macro-Je	7	2	0
8	Nyulnyulan	5	1	100
8	Nakh-Daghestanian	20	4	100
8	Turkic	14	3	100
8	Uralic	19	4	100
8	Salishan	7	2	100
8	Tai-Kadai	5	1	0
8	Austroasiatic	55	11	81.82
8	Koiarian	6	2	100
8	Nuclear Trans New Guinea	40	8	87.5
8	Mongolic-Khitan	5	1	100
8	Dravidian	13	3	66.67
8	Tungusic	8	2	100
8	Unclassified	167	34	26.47
9	Sino-Tibetan	89	18	100
9	Austronesian	319	64	100
9	Mande	7	2	50.0
9	Atlantic-Congo	144	29	93.1
9	Pano-Tacanan	11	3	100
9	Pama-Nyungan	58	12	91.67
9	Arawakan	32	7	100
9	Tupian	18	4	100
9	Hmong-Mien	9	2	100
9	Indo-European	49	10	100
9	Afro-Asiatic	43	9	100
9	Tucanoan	10	2	100
9	Chocoan	5	1	100
9	Chibchan	16	4	75.0
9	Quechuan	6	2	100
9	Cariban	11	3	100
9	Uto-Aztecan	29	6	100
9	Nuclear-Macro-Je	7	2	0
9	Nyulnyulan	5	1	100
9	Nakh-Daghestanian	20	4	100
9	Turkic	14	3	100
9	Uralic	19	4	100
9	Salishan	7	2	100
9	Tai-Kadai	5	1	100
9	Austroasiatic	55	11	100
9	Koiarian	6	2	100
9	Nuclear Trans New Guinea	40	8	75.0
