Model	Run	General	Family
combined	0	92.94871794871794	80.81128747795414
combined	1	92.3076923076923	81.84303350970018
combined	2	96.15384615384616	87.56449948400413
combined	3	92.94871794871794	80.98412698412699
combined	4	94.23076923076923	83.25396825396825
combined	5	95.51282051282051	85.97676623992413
combined	6	95.51282051282051	87.76643990929705
combined	7	91.02564102564102	69.42002442002442
combined	8	88.46153846153847	73.83003108003108
combined	9	91.66666666666667	74.1029411764706
combined	10	93.58974358974359	83.58187134502924
combined	11	91.66666666666667	78.81708238851095
combined	12	91.66666666666667	75.23809523809524
combined	13	96.15384615384616	87.71929824561404
combined	14	92.94871794871794	80.78272604588395
combined	15	92.3076923076923	74.48529411764706
combined	16	94.87179487179488	76.9047619047619
combined	17	91.02564102564102	78.78947368421052
combined	18	92.94871794871794	75.34461152882206
combined	19	91.66666666666667	83.59079516974253
combined	20	91.66666666666667	82.50944822373394
combined	21	91.02564102564102	77.09278689504679
combined	22	91.02564102564102	81.94444444444444
combined	23	92.94871794871794	80.31218781218782
combined	24	94.23076923076923	81.34920634920636
combined	25	91.02564102564102	82.77412280701755
combined	26	87.82051282051282	76.85800431452606
combined	27	94.87179487179488	88.35369674185463
combined	28	92.94871794871794	84.23687423687424
combined	29	89.1025641025641	73.3718161683278
combined	30	94.87179487179488	85.28693528693529
combined	31	93.58974358974359	78.67408906882591
combined	32	93.58974358974359	82.31571575998821
combined	33	96.15384615384616	88.4920634920635
combined	34	95.51282051282051	88.45588235294117
combined	35	94.87179487179488	83.125
combined	36	92.94871794871794	74.82611258473328
combined	37	92.94871794871794	76.09857978279031
combined	38	94.87179487179488	78.12925170068027
combined	39	95.51282051282051	86.07142857142857
combined	40	92.94871794871794	83.59061573347287
combined	41	92.94871794871794	79.1875
combined	42	92.94871794871794	80.14524039789997
combined	43	94.87179487179488	83.18627450980392
combined	44	92.3076923076923	80.78902280515183
combined	45	93.58974358974359	77.79990139189138
combined	46	93.58974358974359	81.74603174603175
combined	47	94.23076923076923	79.6774193548387
combined	48	94.23076923076923	82.16374269005848
combined	49	89.74358974358974	79.05689548546691
combined	50	91.66666666666667	78.28947368421052
combined	51	92.94871794871794	81.11111111111111
combined	52	93.58974358974359	85.92826405636734
combined	53	92.94871794871794	82.42214532871972
combined	54	92.94871794871794	80.53197509903792
combined	55	92.3076923076923	71.4556277056277
combined	56	93.58974358974359	82.63492063492063
combined	57	92.94871794871794	83.89650597080937
combined	58	93.58974358974359	95.25584795321637
combined	59	91.02564102564102	76.91071428571429
combined	60	94.87179487179488	85.9375
combined	61	90.38461538461539	80.24973454218737
combined	62	93.58974358974359	82.8510101010101
combined	63	92.94871794871794	78.7012987012987
combined	64	91.66666666666667	74.14942528735632
combined	65	93.58974358974359	84.69785575048734
combined	66	92.3076923076923	85.8198051948052
combined	67	94.87179487179488	86.39795918367346
combined	68	92.94871794871794	83.25536062378167
combined	69	91.66666666666667	77.52380952380952
combined	70	94.87179487179488	84.08521303258145
combined	71	92.3076923076923	78.51851851851852
combined	72	94.23076923076923	84.38506981740065
combined	73	91.66666666666667	72.06547619047619
combined	74	91.02564102564102	76.3024193548387
combined	75	90.38461538461539	76.57850707850707
combined	76	89.74358974358974	77.2068511198946
combined	77	87.82051282051282	69.64285714285714
combined	78	92.94871794871794	85.28903903903904
combined	79	94.23076923076923	84.57325746799431
combined	80	90.38461538461539	74.82758620689656
combined	81	93.58974358974359	90.86772486772487
combined	82	92.94871794871794	79.80367585630744
combined	83	95.51282051282051	83.42105263157895
combined	84	96.15384615384616	86.20841401161768
combined	85	94.23076923076923	82.04367201426025
combined	86	94.87179487179488	82.14512471655328
combined	87	91.66666666666667	80.93537414965986
combined	88	94.23076923076923	90.73256931747498
combined	89	97.43589743589743	92.03921568627452
combined	90	91.66666666666667	81.05263157894737
combined	91	91.66666666666667	75.26041666666667
combined	92	94.87179487179488	83.9347290640394
combined	93	90.38461538461539	78.93760683760684
combined	94	91.02564102564102	72.56335282651072
combined	95	91.66666666666667	72.69796111901375
combined	96	92.3076923076923	79.11904761904762
combined	97	92.3076923076923	76.04572510822511
combined	98	91.02564102564102	71.45984830713894
combined	99	91.66666666666667	77.7434634331186
