Model	Run	General	Family
lexibank	0	92.81045751633987	77.02161863134948
lexibank	1	88.23529411764706	80.27183342972816
lexibank	2	92.15686274509804	74.48412698412699
lexibank	3	94.11764705882354	80.51470588235294
lexibank	4	94.77124183006536	81.77631578947368
lexibank	5	88.88888888888889	77.56056808688388
lexibank	6	88.23529411764706	72.741341991342
lexibank	7	94.77124183006536	82.7995642701525
lexibank	8	92.15686274509804	73.24263038548753
lexibank	9	92.81045751633987	81.01364522417154
lexibank	10	91.50326797385621	75.20757020757021
lexibank	11	93.4640522875817	85.52083333333333
lexibank	12	94.11764705882354	85.80733442802408
lexibank	13	90.19607843137256	70.11462479728733
lexibank	14	91.50326797385621	80.25210084033614
lexibank	15	92.81045751633987	80.62358276643991
lexibank	16	90.19607843137256	74.76428370391218
lexibank	17	97.38562091503267	95.65361721611721
lexibank	18	90.84967320261438	76.57247212610534
lexibank	19	95.42483660130719	79.5679012345679
lexibank	20	94.11764705882354	76.78812415654521
lexibank	21	90.19607843137256	70.71428571428571
lexibank	22	90.84967320261438	76.49509803921569
lexibank	23	91.50326797385621	79.45601851851852
lexibank	24	92.15686274509804	80.97546497823507
lexibank	25	90.84967320261438	75.40963057410426
lexibank	26	91.50326797385621	79.82253086419753
lexibank	27	90.19607843137256	72.55291005291005
lexibank	28	92.81045751633987	84.54545454545455
lexibank	29	90.84967320261438	77.20989974937343
lexibank	30	90.19607843137256	74.85347985347985
lexibank	31	92.15686274509804	74.25287356321839
lexibank	32	92.81045751633987	79.82596544715447
lexibank	33	98.03921568627452	94.36274509803921
lexibank	34	92.15686274509804	78.84057971014492
lexibank	35	92.81045751633987	76.12781954887218
lexibank	36	90.19607843137256	68.99590245454907
lexibank	37	93.4640522875817	85.33702677746999
lexibank	38	92.15686274509804	74.27405131706207
lexibank	39	94.11764705882354	80.17543859649123
lexibank	40	94.11764705882354	85.00140765765765
lexibank	41	96.07843137254902	86.25
lexibank	42	89.54248366013071	76.17845117845118
lexibank	43	95.42483660130719	81.21597096188748
lexibank	44	92.81045751633987	73.69047619047619
lexibank	45	94.11764705882354	85.92044627698277
lexibank	46	94.77124183006536	83.91203703703704
lexibank	47	86.9281045751634	74.75537634408602
lexibank	48	92.15686274509804	81.005291005291
lexibank	49	89.54248366013071	77.70853997605086
lexibank	50	93.4640522875817	84.84126984126983
lexibank	51	93.4640522875817	74.22839506172839
lexibank	52	92.81045751633987	77.19870664315108
lexibank	53	92.81045751633987	82.5297619047619
lexibank	54	86.27450980392157	71.65413533834587
lexibank	55	90.19607843137256	78.08704453441295
lexibank	56	92.15686274509804	77.33333333333333
lexibank	57	94.77124183006536	83.0
lexibank	58	92.15686274509804	79.25974025974025
lexibank	59	95.42483660130719	86.06180856180856
lexibank	60	93.4640522875817	83.08694083694084
lexibank	61	91.50326797385621	82.3962148962149
lexibank	62	92.81045751633987	74.47368421052632
lexibank	63	92.15686274509804	75.73412698412699
lexibank	64	93.4640522875817	78.16257816257816
lexibank	65	95.42483660130719	82.52314814814815
lexibank	66	91.50326797385621	69.81481481481481
lexibank	67	92.15686274509804	83.07187699180434
lexibank	68	92.15686274509804	80.05675954592363
lexibank	69	92.15686274509804	76.20039682539682
lexibank	70	92.81045751633987	81.07390873015873
lexibank	71	91.50326797385621	80.44305120167189
lexibank	72	94.11764705882354	88.81921999569059
lexibank	73	94.77124183006536	81.38680033416875
lexibank	74	92.81045751633987	76.8936170212766
lexibank	75	92.81045751633987	84.618993993994
lexibank	76	91.50326797385621	81.28384687208217
lexibank	77	92.15686274509804	83.32371332371332
lexibank	78	94.77124183006536	85.52832244008715
lexibank	79	93.4640522875817	85.92677345537757
lexibank	80	92.15686274509804	75.73333333333333
lexibank	81	92.15686274509804	73.05797101449275
lexibank	82	91.50326797385621	78.85411635918736
lexibank	83	94.77124183006536	78.33333333333333
lexibank	84	96.07843137254902	90.28280542986425
lexibank	85	94.11764705882354	79.9062049062049
lexibank	86	92.15686274509804	83.37324393358877
lexibank	87	91.50326797385621	73.73372948500283
lexibank	88	94.77124183006536	89.55231215293135
lexibank	89	93.4640522875817	80.19241652518393
lexibank	90	96.07843137254902	84.95370370370371
lexibank	91	91.50326797385621	78.90950711085135
lexibank	92	89.54248366013071	77.54629629629629
lexibank	93	89.54248366013071	74.45970695970696
lexibank	94	96.07843137254902	86.83605565638233
lexibank	95	92.81045751633987	83.27160493827161
lexibank	96	92.15686274509804	79.77380952380952
lexibank	97	88.23529411764706	70.96701082850667
lexibank	98	92.15686274509804	75.8424036281179
lexibank	99	90.19607843137256	74.84432234432235
