Model	Run	General	Family
lexibank	0	93.05019305019304	82.47882871456893
lexibank	1	93.05019305019304	83.68444444444444
lexibank	2	96.52509652509653	94.39423934367754
lexibank	3	93.82239382239382	86.8797689618483
lexibank	4	96.52509652509653	93.44066616008105
lexibank	5	96.13899613899613	94.0878787878788
lexibank	6	94.2084942084942	85.25273677038383
lexibank	7	97.29729729729729	90.48780487804878
lexibank	8	91.89189189189189	82.94129741226516
lexibank	9	95.75289575289575	88.6914633902707
lexibank	10	96.13899613899613	87.86630036630036
lexibank	11	93.82239382239382	80.27968471904398
lexibank	12	96.52509652509653	90.01242178873758
lexibank	13	95.36679536679537	82.75948675948676
lexibank	14	95.75289575289575	83.54568854568855
lexibank	15	92.66409266409266	85.42222222222222
lexibank	16	96.13899613899613	87.65970140970141
lexibank	17	96.52509652509653	90.23739002932551
lexibank	18	96.13899613899613	90.34142085304876
lexibank	19	94.5945945945946	80.4253973491723
lexibank	20	93.82239382239382	81.17176547732103
lexibank	21	92.66409266409266	80.95448532948532
lexibank	22	94.5945945945946	84.99220374220374
lexibank	23	93.05019305019304	75.96664361589735
lexibank	24	94.5945945945946	83.26734539969834
lexibank	25	96.13899613899613	87.25287356321839
lexibank	26	97.29729729729729	91.81547619047619
lexibank	27	92.66409266409266	81.5418956043956
lexibank	28	95.36679536679537	86.85509472606246
lexibank	29	92.66409266409266	84.94210242851547
lexibank	30	93.82239382239382	84.67278673716153
lexibank	31	93.43629343629344	83.8073236287522
lexibank	32	96.52509652509653	95.26532026532027
lexibank	33	95.75289575289575	85.45447232947232
lexibank	34	96.13899613899613	91.06398452552298
lexibank	35	95.36679536679537	84.11286780851998
lexibank	36	96.52509652509653	90.47532781228433
lexibank	37	96.13899613899613	86.00595238095238
lexibank	38	94.98069498069498	85.83030393030393
lexibank	39	94.2084942084942	85.56278388278389
lexibank	40	96.52509652509653	90.25141525141525
lexibank	41	96.52509652509653	90.168458781362
lexibank	42	97.29729729729729	93.83512544802868
lexibank	43	94.2084942084942	84.68665153504944
lexibank	44	95.75289575289575	80.13468013468014
lexibank	45	96.52509652509653	89.76426799007444
lexibank	46	94.2084942084942	72.43370104347012
lexibank	47	92.27799227799228	78.7044622044622
lexibank	48	94.5945945945946	90.72564122436245
lexibank	49	96.52509652509653	90.41420118343196
lexibank	50	95.75289575289575	92.25222089091952
lexibank	51	93.43629343629344	84.70185185185186
lexibank	52	95.75289575289575	93.30295027969447
lexibank	53	94.98069498069498	80.8591706539075
lexibank	54	93.05019305019304	81.67714212999573
lexibank	55	95.36679536679537	82.49249249249249
lexibank	56	94.98069498069498	84.08808001549937
lexibank	57	94.5945945945946	84.3873015873016
lexibank	58	91.5057915057915	80.47207171490243
lexibank	59	93.82239382239382	83.411507191995
lexibank	60	94.98069498069498	88.31168831168831
lexibank	61	93.82239382239382	87.15472300031124
lexibank	62	94.98069498069498	87.67656545434323
lexibank	63	96.91119691119691	88.05190744215135
lexibank	64	91.89189189189189	80.58282089956298
lexibank	65	94.2084942084942	82.06331915482242
lexibank	66	94.5945945945946	73.125
lexibank	67	94.98069498069498	86.50581783888114
lexibank	68	94.98069498069498	81.52930402930403
lexibank	69	94.5945945945946	86.77204700061843
lexibank	70	92.27799227799228	84.7583347815546
lexibank	71	94.2084942084942	87.52701546819193
lexibank	72	94.98069498069498	91.10878156930788
lexibank	73	95.75289575289575	86.23591884567495
lexibank	74	95.36679536679537	93.11690685045949
lexibank	75	96.91119691119691	86.35185185185185
lexibank	76	91.89189189189189	88.7208032150178
lexibank	77	95.36679536679537	87.98397435897436
lexibank	78	94.5945945945946	85.2879498307887
lexibank	79	96.13899613899613	92.6953601953602
lexibank	80	95.75289575289575	88.37448559670781
lexibank	81	95.75289575289575	82.16969696969697
lexibank	82	94.98069498069498	87.13522588522588
lexibank	83	94.2084942084942	81.2473604826546
lexibank	84	96.13899613899613	93.54644624381467
lexibank	85	94.5945945945946	87.3036498036498
lexibank	86	93.43629343629344	82.34567901234568
lexibank	87	96.52509652509653	95.296788482835
lexibank	88	95.36679536679537	88.30154399376367
lexibank	89	94.98069498069498	90.74013649835496
lexibank	90	96.13899613899613	84.93788819875776
lexibank	91	94.2084942084942	87.74621212121212
lexibank	92	94.98069498069498	86.3018315018315
lexibank	93	95.36679536679537	78.26479076479076
lexibank	94	95.36679536679537	92.66666666666667
lexibank	95	94.98069498069498	79.87266112266113
lexibank	96	94.98069498069498	82.67784279510359
lexibank	97	95.36679536679537	89.73320524791113
lexibank	98	96.13899613899613	86.27551020408163
lexibank	99	98.06949806949807	95.48907882241215
